epc,up,y1,v1,v2,theta,x
202,4,156,193.380454027805,,,974
1022,9,191,125.399362039845,99.4635611668917,0.223030968371558,1000
842,5,244,133.454111963626,112.538882169675,0.0979003077384616,809
944,5,284,137.244307714382,133.544000239621,-0.35964709423548,235
833,4,92,181.620483426292,,,708
9,2,194,151.558569536665,119.603511654132,0.10050059905463,701
1004,7,193,198.403628999068,,,958
479,8,109,191.230227736098,,,578
512,1,152,193.380454027805,,,398
645,4,175,150.372869893475,121.276543486364,-0.232979239077103,372
81,3,184,220.476756144497,,,540
136,2,250,137.003649586425,123.00406497348,-0.00812990217994391,596
800,3,248,153.443800787129,135.074053763112,0.126191539773025,852
944,5,"",,,,
1022,9,103,171.746906813485,,,1011
656,3,191,222.800359066138,,,360
970,6,80,168.344884092152,,,961
763,8,245,131.400152206913,110.217965867639,-0.200954263688097,431
17,2,249,151.558569536665,118.608600025462,-0.101346503265668,537
840,4,101,163.012269476871,,,713
951,8,"",,,,
1,1,227,126.289350303183,106.212052046837,-0.151217690146441,523
730,6,227,135.712932324079,109.444049632678,-0.211731495229288,429
32,1,205,126.253712816693,103.237590053236,-0.0678568228563039,624
1015,9,212,128.035151423349,107.54068997361,-0.401228799004849,138
465,5,241,131.54847015454,110.453610171873,-0.0906598872007451,580
1011,8,160,159.39887076137,121.757956618859,-0.334736837316815,271
832,3,286,134.164078649987,130.003846096952,-0.00769215597564883,713
959,9,346,95,122.380554010839,-0.324334527973798,227
0,0,221,26.6833281282527,0,,580
1015,9,243,129.653384066904,118.966381805954,-0.452369891662411,71
36,2,255,149.013422214242,125.195846576474,-0.055941571233561,635
42,3,252,147.231110842783,116.430236622623,-0.0859942911942407,509
3,2,231,155.193427695892,133.360413916574,-0.142957499593721,474
1015,9,115,160.327789231936,,,213
652,4,184,138.974817862806,,,364
34,2,229,159.260792412948,133.221619867047,-0.135527713985501,512
730,6,277,122.024587686253,120.415945787923,-0.200652877319887,435
40,2,182,221.382022757043,454.714195951699,-1.16619330746685,663
177,4,264,135.01481400202,127.003936946852,0.00787385302410054,588
192,2,195,157.003184681076,126.003968191482,0.00793634130746606,688
778,4,132,204.0612653102,,,796
32,1,270,142.200562586791,140.730238399571,-0.156971289599123,486
329,4,387,30,29.5296461204668,-0.493941368919581,484
928,4,200,159.36436239009,124.454811076149,-0.268366210905907,263
0,0,171,209.618701455762,,,553
695,7,393,44.6878059430087,42.5440947723653,-0.516230670611748,194
760,6,391,31.1126983722081,30.5286750449475,-0.551654982528547,301
1004,7,271,125.159897730863,115.732450073434,0.112565615803685,918
951,8,195,155.540991381693,117.630778285277,-0.249102351092745,327
1001,7,202,209.057408383439,,,850
678,5,292,125.574678976297,134.766464671297,-0.29358898740875,308
475,7,403,44.9221548904324,21.095023109729,-0.548549402450528,428
929,5,229,177.115781340907,145.464772367745,-0.321750554396642,249
32,1,215,132.672529183701,105.721331811513,-0.180699523279293,508
959,9,214,127.781062759706,103.73041983912,-0.333945071844894,289
208,3,222,136.194713553794,116.068945028375,-0.034469100999508,560
144,2,268,141.904897730839,139.434572470388,-0.0789721077413922,559
656,3,212,144.360659460949,,,467
1,1,9,3.16227766016838,2.23606797749979,-0.463647609000806,592
106,4,253,144.22205101856,126.321019628564,-0.0713074647852903,536
144,2,249,157.050947147733,142,0,585
1022,9,"",,,,
284,4,328,87.2811548961172,110.040901486674,-0.0272659684555945,669
840,4,237,155.003225772885,135.059246258818,0.0296209634291261,715
959,9,136,115.801554393713,,,326
1015,9,231,121.165176515367,117.720006795786,-0.505448340873657,46
212,4,17,17.464249196573,21.9317121994613,1.14794240066196,756
929,5,224,144.544110914281,118.258192105241,-0.195737186577466,312
947,7,389,52.773099207835,37.2021504754766,-0.632748835002183,124
0,0,276,138.361844451424,143.125818774951,-0.041933445873399,632
1004,7,174,132.966161108757,,,868
99,4,224,123.628475684205,100.806745806022,-0.189613615774389,473
44,3,375,27.8926513619627,28.4429253066558,-0.176708856070037,595
512,1,108,159.248233899155,,,493
832,3,265,142.688471853896,140.60227594175,0.092591629807551,798
19,3,212,136.312141792285,113.991227732664,-0.131971822216686,474
947,7,157,204.266982158155,,,287
36,2,176,204.0612653102,,,636
4,1,378,30.1496268633627,32.1403173599764,-0.0934767811585895,628
475,7,212,141.693330824002,111.112555546167,-0.045014615774527,577
763,8,99,158.823801742686,,,453
656,3,305,112.57886124846,133.753504626982,-0.203260595238504,421
400,3,147,206.980675426476,,,564
832,3,243,132.242202038532,112.361025271221,0.0801848473013163,793
644,3,247,127.349911660747,107.447661677674,-0.254007763126594,355
763,8,186,156.706732465456,125.514939349864,-0.200520549677414,433
814,6,365,39.319206502675,51,0,829
128,1,247,124.458828533777,111.157545852722,-0.144441578374644,537
1015,9,315,61.3921819126833,69.28924880528,-0.353703146081122,40
0,0,364,58.9406481131655,96.2548700066651,-0.0727878486039251,532
774,4,303,94.339811320566,108.46197490365,0.092329334731599,832
40,2,170,193.372697142073,80.0999375780032,-0.0499583957219428,646
904,4,342,67.3646791723972,95.8018788959799,0.242447022965855,1024
409,5,346,67.2681202353686,106.117859005919,-0.0471348738135006,592
1015,9,324,103.585713300628,124.81185841097,-0.438563265816441,80
129,2,247,116.841773351828,102.703456611742,-0.117108744566864,551
730,6,243,121.049576620491,99.040395798886,-0.286621242225453,416
646,4,376,41.7731971484108,41.3400532171888,-0.561163412288352,220
187,6,309,71.1969100453102,87.8236870098267,-0.137066174310188,459
959,9,374,57.3149195236284,66.6483308118065,-0.483779117131209,147
720,4,252,112.969022302576,98.8433103452125,-0.193427326710847,415
656,3,269,101.533245786787,95.8801335001156,-0.285462860266745,339
836,4,325,76.0591874792257,104.120122935002,0.0480399328477626,776
32,1,137,213.527515791291,,,639
16,1,338,75,112.008928215567,-0.134321441952969,523
763,8,278,106.099010362962,100.439036235918,-0.220828769729348,415
1015,9,240,107.54068997361,101.133575038164,-0.428264152876655,110
861,7,348,65.0691939399898,104.004807581188,0.00961508829970252,720
1022,9,255,91.1372591205156,105.080921198855,0.279606847803045,1023
20,2,281,109.489725545368,115.117331449265,-0.139440057091338,528
959,9,252,110.054531937581,97.144222679478,-0.357565851576431,247
947,7,287,97.144222679478,95.1892851112981,-0.331717001802849,262
945,6,240,128.751699017916,112.008928215567,-0.35563588430076,228
806,5,340,79.0759128938769,123.405834546021,0.081122392100901,835
1015,9,276,118.532695911297,93.7763296360014,-0.382486572543933,99
147,4,352,45.1220566907139,70.5761999543756,-0.12786991856,533
893,8,363,58.6003412959344,90.0499861188218,0.0333209958782472,749
1011,8,283,112.720894247695,92.0489000477464,-0.297700209711301,177
876,6,347,67.1863081289633,107.116758726168,0.0466950040433304,756
179,5,364,40.853396431631,50.2195181179589,-0.220828769729348,444
947,7,330,74.6324326281812,79.6241169495775,-0.441179480414981,121
1015,9,240,119.436175424366,113.296072306148,-0.360836783033091,119
0,0,272,99.4635611668917,91.5914843203231,-0.186689330814249,512
947,7,311,88.9550448260243,92.3471710449216,-0.308052781023776,275
464,4,313,87.8635305459552,106.79419459877,-0.122032118352999,546
320,2,377,35.3553390593274,42,0,702
144,2,272,126.435754436789,121.34249049694,-0.148889947609497,536
1007,9,232,117.720006795786,91.4439719172346,0.098580513638803,877
104,3,367,40.0499687890016,53.084837759948,-0.0565434369448174,654
947,7,329,104.019228991567,100.089959536409,-0.378651091671477,159
947,7,358,78.7464284904401,109.731490466502,-0.324632390799154,239
551,5,267,114.490174250894,110.063617967065,-0.304510883202113,280
947,7,353,43.4165866921848,61.0327780786685,-0.316569253612404,261
33,2,295,86.5794432876534,95.3362470417207,-0.0840123118074946,625
960,4,247,123.044707322176,98.2496819333274,0.0713074647852903,886
947,7,286,130.268952555857,117,-0.394791119699762,182
832,3,293,99.0807751281751,102.004901843,0.00980360747929598,709
840,4,340,45,68.0294054067798,0.0294032882040051,721
361,5,286,100,105.004761796787,0.00952352159361286,691
699,7,268,108.171160666788,94.8314293892062,-0.244978663126864,394
457,5,252,118.697093477473,98.8433103452125,-0.193427326710847,527
365,6,343,75.1332150250473,118.207444774007,-0.0592525936634324,660
947,7,262,114.127122105133,106.103722837608,-0.417267392072285,228
16,1,132,147.573710395856,112.449988883948,-0.160762740625835,554
1015,9,361,39.293765408777,57.2800139664787,-0.283095785299495,41
41,3,299,97.2933707916423,110.476241789807,-0.163660583274956,465
1000,6,289,103.754517973918,110.81967334368,0.181467703394494,934
947,7,333,106.212052046837,130.919822792425,-0.326581434690618,251
947,7,354,55.7584074378026,74.9466476902069,-0.325969938639646,190
65,2,280,100.129915609672,105.574618161753,-0.10438115295033,579
877,7,262,106.042444332446,92.0054346220918,0.0108691371772702,749
945,6,344,56.859475903318,68.1542368455549,-0.39140512812521,129
945,6,295,103.754517973918,105.848948979194,-0.387523805780279,160
705,4,264,131.213566371774,114.725759966975,-0.255549093941382,426
676,4,299,112.805141726785,112.271991164315,-0.335834130219502,271
336,3,364,40.6078810084939,59.2114853723498,-0.0845437555129981,582
697,6,291,85.4400374531753,82.7103379270089,-0.256708330433386,379
947,7,301,97.8008179924892,101.192885125388,-0.321750554396642,293
12,2,318,88.2949602185765,106.212052046837,-0.151217690146441,562
853,6,300,94.0850678907126,107.018689956474,-0.0186894124469057,708
2,1,335,75.0266619276108,108.060168424818,-0.195580679809826,474
40,2,348,68.8767014308903,106.301458127346,-0.208465218379988,441
64,1,357,59.4390444068543,98.3259884262548,-0.081452044305871,584
949,7,349,94.0691235209513,115.039123779695,-0.420872160990514,84
763,8,246,117.477657450257,103.368273662667,-0.214471698748239,414
8,1,340,70.0071424927486,105.118980208143,-0.201126885816539,459
64,1,305,98.9949493661167,116.430236622623,-0.0859942911942407,600
0,0,297,95.2575456328789,104.120122935002,-0.0480399328477626,628
947,7,242,111.328343201541,98.2344135219425,-0.386177393822196,214
1015,9,294,113.318136235997,121.741529479467,-0.423228457950634,80
8,1,329,71.5681493403316,185.13238506539,-0.0378197958314169,649
3,2,346,69.6419413859206,108.342050931298,-0.157561569585659,503
936,5,303,91.4111590562115,93.7443331620637,0.193211483847806,972
763,8,295,89.1852005660132,97.7445650662992,-0.237534631895613,390
730,6,336,76.5375724726098,115.20850663037,-0.236557809544016,373
706,4,306,99.2018144995342,98.0612053770501,-0.205395389189767,386
1,1,360,60.5392434706612,76.2430324685476,-0.292713075223997,465
929,5,296,101.118742080783,99.9249718538864,-0.400949625366094,138
456,4,278,106.512910015641,112.614386292338,-0.169528211457922,526
836,4,238,121.264174429219,104.120122935002,0.0480399328477626,770
945,6,377,57.3846669416143,62.6498204307083,-0.49934672168013,113
679,6,381,42.4264068711929,46.6154480832267,-0.617755725566233,168
1015,9,237,131.912850018488,110.909873320638,-0.4676798452119,77
645,4,329,106.526991884686,106.569226327303,-0.324717904737717,304
763,8,352,70.2281994643178,117.388244726634,-0.15394466445835,428
1006,8,336,80.2246844805263,119.268604418766,0.0671258882021007,872
945,6,241,117.643529358822,108.811764069884,-0.298498931586179,277
109,5,319,92.3958873543623,119.037809119624,-0.0252047453269417,672
842,5,296,85.146931829632,86.2844134244419,0.0812163064507376,810
945,6,354,44.2944691807002,66.7308024828115,-0.517287380327621,65
1015,9,357,53.0094331227943,73.824115301167,-0.433353849082031,79
676,4,260,119.854077944808,112.271991164315,-0.307666978573782,296
658,4,292,100.578327685441,108.171160666788,-0.24273651441777,362
3,2,257,116.400171821179,109.178752511649,-0.147078355388403,526
959,9,353,48.3735464897913,67.3572564761956,-0.317055753209147,228
640,2,294,99.9249718538864,98.488578017961,-0.225276779214055,378
893,8,270,94.1912947145329,83.0541991713845,0.0361288505127755,751
959,9,243,134.406101051998,117.324336776306,-0.329836631526215,259
187,6,388,28.6530975637888,30.886890422961,-0.507098504392337,386
661,5,292,92.9731143933557,98.0815986819138,-0.289503671961388,326
947,7,353,100.603180864225,97.144222679478,-0.357565851576431,177
160,2,314,103.40696301507,126.301227230776,-0.191184459597014,436
677,5,307,107.54068997361,111,-0.330297354829254,284
959,9,296,106.103722837608,115.767007389843,-0.343604997880005,226
1015,9,293,119.920807202086,89.5544527089524,-0.413689213278863,123
893,8,371,42.9534631898291,56.0357029044876,0.035699112679324,752
853,6,378,36.6878726556883,40.1123422402632,0.0748598477107669,759
524,3,333,85.3814968245462,104.004807581188,0.00961508829970252,744
665,5,373,55.8659108938537,62.2414652783817,-0.413330404539328,321
959,9,247,129.356097652952,110.054531937581,-0.333244301111673,262
33,2,223,130.81666560496,103.368273662667,-0.214471698748239,467
8,1,303,77.7817459305202,85.4751425854324,-0.105489308525091,585
1015,9,318,89.5600357302296,104.27847332983,-0.425040192872655,40
0,0,236,123.47064428438,96.1041102138717,-0.209639845874213,522
146,3,249,114.542568506211,108.060168424818,-0.195580679809826,452
8,1,321,85,105.683489722851,-0.113792007143708,587
837,5,289,102.176318195558,100.179838290946,-0.0599281551212079,696
1,1,298,112.089250153616,120.415945787923,-0.200652877319887,456
945,6,318,82.0975030070952,87.6641317757725,-0.448342681676614,139
678,5,318,93.9414711402797,103.092191750879,-0.315615662038766,287
678,5,303,91.4166286842826,102.883429180797,-0.275629438382131,294
0,0,221,0,0,,580
678,5,355,66.2872536767062,94.2549733435854,-0.30161904626624,264
272,2,284,106.920531236989,113.53413583588,-0.0970393859819995,575
842,5,267,119.205704561485,110.290525431698,0.0725994537304946,798
658,4,335,76.5571681816928,97.5294827218929,-0.269849155938469,350
929,5,224,145.248063670398,119.970829787911,-0.366575389844179,225
778,4,229,150.269757436418,128.316016147635,0.0701969710718705,803
1,1,162,152.74161188098,,,542
32,1,220,184.043473125237,148.013512896627,0.0135126910133282,660
72,2,210,172.142382927622,138.23168956502,-0.0579062052481073,540
840,4,123,162.151164041459,114.004385880544,0.00877170484444281,714
8,1,269,129.247823966208,124.145076422708,-0.0483493866519029,660
947,7,189,145.399449792632,118.848643240047,-0.388318718172466,212
645,4,238,179.969441850554,142.126704035519,-0.241565707095326,354
959,9,256,140.117807576339,129.653384066904,-0.321750554396642,265
0,0,226,146.123235660863,114.529472189476,-0.096193427558869,612
949,7,198,131.472430570063,109.658560997307,-0.422853926132941,173
806,5,187,133.988805502549,109.553639829994,0.100576917454848,865
994,6,273,117.711511756497,110.027269347194,0.136755711730905,959
664,4,324,109.128364782031,127.47548783982,-0.197395559849881,413
1001,7,"",,,,
32,1,300,118.848643240047,135.635541065017,-0.155452011639812,491
0,0,234,163.990853403475,,,535
458,5,242,137.480907765406,122.184287042156,-0.189370049975845,531
1015,9,133,118.207444774007,98.6154146165801,-0.531724067258806,85
949,7,259,129.691942694988,114.965212129583,-0.440305545745623,114
9,2,286,122.102416028513,117.098249346436,-0.137066174310188,632
0,0,221,31.5753068076939,0,,577
32,1,202,149.214610544678,120.266371026983,-0.0665681637758238,637
1004,7,257,169.366466574703,160.031246948838,0.194944584365635,951
2,1,247,121.655250605964,108.503456166152,-0.166663827770344,507
948,6,199,132.563192478154,111.803398874989,-0.179853499792478,229
300,4,281,130.061523903113,113.070774296456,0.0353834561241513,708
678,5,188,137.786066058945,109.48059188733,-0.287082369187142,335
1,1,162,147.959453905453,,,505
893,8,230,166.868211472407,133.958948935859,0.11972539799305,756
853,6,234,169.357609808358,137.058381721075,0.0291887879927946,741
32,1,170,194.139125371472,141.354165131417,-0.0708034325699087,522
0,0,226,181.27603261325,148.054044186574,0.0270204491872648,660
33,2,212,133.240384268434,110.222502239788,-0.0635506714254573,638
851,6,"",,,,
1,1,241,123.320720075744,104.393486386843,-0.163573875566858,565
876,6,201,151.330763561148,116.155068765853,0.05167808448243,762
1022,9,313,103.846039885977,125.514939349864,0.200520549677414,1025
9,2,213,134.836938559135,107.377837564369,-0.0839146269391914,523
131,3,194,160.430670384437,,,477
876,6,249,117.068356100186,105.04284840007,-0.02856365783876,730
872,5,290,105.23307464861,112.071405808975,-0.035699112679324,719
36,2,234,147.1665722914,123.328828746567,-0.0730405653031193,634
16,1,146,143.85061696079,,,502
51,4,287,119.104995697074,116.29703349613,-0.199081898892185,445
641,3,233,148.660687473185,127.781062759706,-0.301951161830249,312
1022,9,226,132.219514444729,114.004385880544,0.230086147192234,1020
763,8,256,137.462722219517,110.027269347194,-0.136755711730905,450
664,4,180,191.908832522112,140.246212070059,-0.179215744776902,411
1015,9,263,134.733069437314,126.19429464124,-0.339292614454045,202
76,3,172,184.32851108822,138.003623140844,0.00724624997989715,715
401,4,301,101.867561078098,114.58621208505,-0.166583396659763,543
1022,9,254,128.860389569487,114.004385880544,0.230086147192234,1034
0,0,220,172.965314441942,,,522
1007,9,236,145,122.690667941779,0.106156801512636,877
8,1,120,165.245272247045,6.32455532033676,0.321750554396642,656
767,9,42,12.369316876853,2.23606797749979,-1.10714871779409,1310
806,5,292,101,111.04053313993,0.0270204491872648,801
902,5,198,148.060798322851,118.928549978548,-0.343023940420703,303
130,2,220,169.186287860453,135.635541065017,-0.155452011639812,555
656,3,293,126.846363763413,136.821051011897,-0.266252049150925,343
832,3,219,128.062484748657,108.07404868885,0.03702011587393,779
8,1,201,194.064422293217,147,0,650
96,2,175,133.240384268434,101.123686641657,0.0494645686015914,714
1015,9,173,120.154067763018,106.901824119142,-0.304000939340145,163
1015,9,234,143.387586631479,119.540788018149,-0.332332170017718,119
44,3,249,119.603511654132,105.574618161753,-0.10438115295033,640
201,4,267,121.823643025482,111.018016555873,-0.135527713985501,540
0,0,228,142.579802216162,210.646623519106,-0.210430203346474,501
0,0,160,151.211772028503,,,634
328,3,309,110.652609548984,123.685083983478,-0.105300129564048,668
0,0,162,177.011299074381,134.003731291334,-0.00746254803524892,627
948,6,253,149.856598119669,129.807549857472,-0.370492405706574,171
42,3,203,125.131930377502,102.961157724649,-0.195490800248681,506
550,4,58,176.028406798448,,,826
947,7,86,177.115781340907,,,284
840,4,269,134,127.035428129321,-0.0236176550049505,700
1,1,203,187.32325002519,145.581592242976,-0.08941610674759,557
947,7,226,158.445574251855,124.615408357073,-0.395408403571976,227
832,3,198,148.485689546165,113.44161493914,0.0882656379848086,792
836,4,143,141.031911282518,,,783
666,5,262,123.223374405995,109.384642432107,-0.249413223858047,427
1015,9,204,146.731046476197,108.683025353548,-0.222660940636365,160
653,5,113,184.791774708725,,,406
722,5,209,135.712932324079,111.830228471554,-0.22545836628306,426
959,9,263,156.732255773979,150.233152133609,-0.207839044385434,332
216,4,219,134.082064423248,104.809350727881,-0.124354994546761,558
36,2,125,185.722911887575,130.034610777285,-0.353370182719398,342
768,2,144,157.384878562078,,,770
755,7,143,173.769962881966,129.031004026164,-0.250617701099013,441
928,4,324,97.718984849414,119.94165248153,0.125389120341516,947
768,2,129,121.016527796826,97.0051545022222,0.0103089131462433,759
0,0,214,128.035151423349,111,0,645
1015,9,"",,,,
917,6,304,139.402295533467,139.84634424968,-0.396441283218441,117
8,1,206,194.010309004444,,,665
840,4,207,139.176147381654,105.04284840007,0.02856365783876,721
64,1,187,160.312195418814,,,626
0,0,139,191.023558756505,133.015036743971,-0.0150364606588614,690
903,6,103,173.565549577098,,,173
464,4,114,175,,,621
32,1,209,182.175739328814,145.279041847061,-0.06198944119452,542
512,1,176,191.128229207514,145.773797371133,-0.1030816085227,526
1007,9,91,196.351725227969,,,873
947,7,219,191.846292640749,156,-0.394791119699762,212
1004,7,192,214.709105535839,158.823801742686,0.151691932804586,914
0,0,202,196.022957839127,149.626200914145,-0.147568071313995,611
413,6,129,156.626945319124,113.53413583588,-0.0970393859819995,591
1015,9,205,209.678325060079,162.689889052762,-0.364526002406935,174
853,6,136,170.83617883809,,,763
657,4,219,177.538728169377,148.677503341965,-0.25150385599633,372
1000,6,125,179.078195210919,123.454445039456,0.237120278724663,922
688,4,144,217.497126417799,,,430
917,6,117,208.556946659659,,,185
772,3,151,166.508258053467,127.318498263214,0.0707478677536076,770
720,4,259,164.395863694924,141.396605334074,-0.346354089861026,318
776,3,170,221.009049588473,158.028478446133,-0.0189850604988404,713
17,2,237,182.389692691226,157.876534038469,-0.191184459597014,518
0,0,195,191.415777824086,147.6787053031,-0.190755551195265,513
672,3,211,193.35201059208,153.792067415716,-0.358770670270572,283
32,1,130,199.564525905783,,,644
876,6,98,178.044938147649,,,747
76,3,212,150.083310198036,120.415945787923,-0.200652877319887,641
1015,9,126,210.888596182914,,,125
876,6,122,208.54016399725,,,757
643,4,108,187.259178680245,,,354
36,2,198,187.181729877678,145,-0.117511645431445,618
1001,7,205,213.265093252506,165.894544816881,0.15127444383537,883
0,0,136,200.089979759107,,,660
1015,9,116,182.989070711887,131.026714833274,-0.545655054526992,166
42,3,132,202.054448107435,,,515
994,6,142,179.977776405866,134.201341274966,0.279323200101107,991
658,4,140,193.080294178355,,,418
1,1,176,165.746794840805,131.381124976155,-0.145126322173404,526
0,0,81,179.067026557097,,,542
0,0,"",,,,
0,0,217,171.470114014075,133.195345264014,-0.219483277941494,579
72,2,159,150.269757436418,119.205704561485,-0.0587558227157227,611
1022,9,135,208.520982157672,,,1038
929,5,248,150.764717357875,136.473440639562,0.147078355388403,890
1015,9,174,219.020546981328,168.324092155579,-0.50882960479816,118
772,3,184,175.410946066658,135.299667405356,0.0665681637758238,770
1006,8,176,216.226732852346,157.917700084569,0.107860025672084,873
13,3,"",,,,
947,7,124,203.022166277478,,,325
656,3,144,180.88670487352,135.558105622644,-0.377766657939821,362
947,7,192,173.141560579775,139.617334167359,-0.428405795935198,185
0,0,113,171.143214881572,,,538
401,4,154,180.069431053691,136.132288601933,0.0440890573980718,625
774,4,116,184.837766703669,85.4751425854324,1.07051589857004,822
676,4,"",,,,
265,3,236,168.807582768074,138.003623140844,-0.241463739113626,539
32,1,173,193.610433603151,145.784086923093,-0.228341263283169,496
665,5,197,185.873612973978,134.536240470737,-0.194480116215106,466
268,3,155,178.809954980141,133.033830283879,-0.0225525666503044,699
1022,9,213,174.269905606218,126.150703525585,0.135170698649009,983
333,5,84,165.366260162102,,,694
1015,9,124,213.251025788858,,,122
893,8,222,168.240898713719,139.176147381654,0.0503172044614783,746
774,4,87,165.339045600245,121.016527796826,-0.943822638604333,816
16,1,193,210.011904424487,161.505417865779,-0.136643162491087,530
8,1,73,165.435788147547,,,657
1022,9,235,163.590953295101,132.098448136229,0.129049795734257,1021
336,3,149,181.397353894703,133.540256102795,-0.0899819212029232,599
576,2,153,215.752172642595,,,794
763,8,177,240.470372395437,,,437
0,0,114,186.077940659284,,,550
959,9,165,187.387299462904,146.540096901838,-0.399515493999375,259
33,2,59,188.215302247187,,,503
1007,9,144,160.654909666652,122.641754716736,0.163808195643801,881
0,0,95,163.441120896793,,,545
806,5,175,139.291062168396,113.216606555752,0.06186784586438,818
33,2,180,203.03940504247,153.394915169963,-0.0717719329358197,664
72,2,82,164.984847789123,,,621
1,1,80,183.635508548864,,,517
208,3,137,157.813180691601,117.834629884427,-0.119091885249166,568
947,7,206,211.558502547168,167.370845728878,-0.353875604473824,227
0,0,118,162.098735343617,112.178429299041,-0.197395559849881,501
0,0,224,146.89111613709,121.597697346619,-0.207072677117032,499
656,3,142,176.16185739257,131.103012932579,-0.374840715355598,376
642,3,157,206.649461649432,148.367786261034,-0.294039099906484,401
1004,7,80,173.833253435584,,,835
352,3,150,136.066160377957,,,671
1015,9,"",,,,
832,3,257,151.003311221973,142.03168660549,0.0211236181653637,717
0,0,149,146.372811683044,358.577746102571,-1.19080781602671,637
1002,7,170,152.397506541282,118.827606220104,0.118092028419094,935
656,3,218,172.35138525698,136.356151309723,-0.351903825414965,343
0,0,268,148.707767113894,139.043158767341,-0.122570875119514,624
1,1,232,180.055546984812,146.986393928146,-0.115916376292517,490
928,4,237,180.42727066605,158.319297623505,0.171379126389508,958
947,7,145,157.178242769157,,,214
72,2,120,188.095720312824,,,718
0,0,90,183.182968640646,,,483
2,1,197,197.306867594618,152.266214243344,-0.0591414763795961,546
832,3,236,174.025860147278,154.012986465428,-0.0129862829201725,750
11,3,160,196.30588376307,144.837840359486,-0.15947336944866,491
8,1,244,169.011833905203,140.577380826362,-0.149945170573445,637
0,0,227,187.864312736613,151.082758778095,-0.0331004887153382,672
1007,9,88,172.12204972054,,,933
0,0,119,165.737744644966,114.236596587959,-0.238609322508201,529
1006,8,213,143.589693223434,115.433963806152,0.0867383386759851,867
994,6,76,175.85505395069,,,974
0,0,222,163.590953295101,132.219514444729,-0.221129974539517,584
96,2,191,165.604951616792,125.765655089138,-0.167763050543211,519
992,5,"",,,,
12,2,45,0,1,,1290
832,3,218,165.075740192192,130.188325129406,-0.0537942035298497,753
128,1,182,188.175450045961,145.248063670398,-0.131186655983156,559
837,5,198,184.390889145858,142.225173580488,-0.056278536288762,694
32,1,134,151.211772028503,112.111551590369,-0.0446132350463028,649
641,3,202,208.369863463986,,,445
34,2,220,201.556443707464,165.169609795507,-0.250852310704318,498
736,4,215,168.023807836866,129.876864760434,-0.170211925285474,435
893,8,372,32.5729949498047,31.2569992161756,0.128323227685795,800
763,8,373,39.9249295553543,44.3846820423443,-0.250443089611352,406
893,8,204,141.428427128354,113.282831885507,0.0706785340506056,756
1015,9,268,73.4982993000518,73.7902432574931,-0.463647609000806,34
1022,9,198,181.069047603394,135.162864722527,0.277283399192369,1059
697,6,"",,,,
951,8,226,152.200525623271,125.872951820477,-0.306676319401683,273
1015,9,342,59.2368128784795,79.6241169495775,-0.441179480414981,62
772,3,168,163.248277173145,,,785
814,6,359,48.3735464897913,69.8713102782537,0.158089971121686,878
658,4,343,48.7647413609464,70.2139587261678,-0.303734485842587,321
1015,9,350,56.4003546088143,72.6154253585283,-0.395850441337416,106
877,7,310,65.0307619515564,76.0263112349928,0.0263097172529222,749
647,5,211,164.450600485374,129.031004026164,-0.250617701099013,346
1007,9,236,154.042202009709,130.862523283024,0.168917503791429,906
948,6,315,74.706090782479,74.4647567645259,-0.385493866929329,129
192,2,207,134.212518045077,112.294256309038,-0.151972280428304,544
1004,7,278,97.0154626850792,90.6697303403953,0.121619023261347,919
40,2,348,72.1110255092798,111.157545852722,-0.144441578374644,481
1004,7,169,130.980914640264,,,863
763,8,200,179.888854574151,,,442
1015,9,376,44.5982062419555,56.0802995712398,-0.383817623288569,52
951,8,362,55.4707129934347,77.1621668954417,-0.329947092146555,203
763,8,260,146.75830470539,139.086304142428,-0.173422720274877,425
1015,9,366,39.8497176903426,51.1957029446808,-0.216550304976089,22
578,3,321,65,81.0493676718085,-0.161091904537581,492
161,3,241,124.779806058513,102.771591405407,-0.185945678555711,461
806,5,188,186.303515801501,547.489725930999,1.22998395667199,851
840,4,252,146.030818665102,131.034346642398,0.022896761221384,712
37,3,331,63.6396103067893,83.1504660239496,-0.0601682511550097,622
640,2,308,120.303782151685,135.594985158006,-0.261077451094026,356
928,4,322,73.9256383131049,77.0778826901725,-0.399781098242797,129
678,5,134,158.473972626422,119.6411300515,-0.279447764126372,367
1015,9,270,123.648695909015,114.490174250894,-0.471459950060907,67
1007,9,163,157.289541928254,121.823643025482,0.173245666452365,906
928,4,238,120.805629007923,102.459748194108,-0.327923315501423,209
1,1,296,118.406080924925,132.01893803542,-0.175110987922597,511
699,7,383,30.6757233003559,33.5261092284804,-0.302884868374971,388
1015,9,351,33.9558536926993,52.4976189936268,-0.309702944542456,43
959,9,345,61.9112267686564,83.168503653727,-0.317948291351291,233
872,5,"",,,,
937,6,372,45.6070170039655,54.230987451825,-0.397627991522129,217
836,4,254,116.038786618958,101.004950373732,0.00990066658798857,755
772,3,298,105.574618161753,126.003968191482,0.00793634130746606,764
661,5,134,160.099968769516,119.6411300515,-0.279447764126372,398
846,6,318,85.0529246998597,122.494897852931,0.0899207890352527,826
328,3,159,150.083310198036,117.017092768535,0.0170923523977168,703
763,8,239,107.280007457121,106.531685427388,-0.169778273968338,415
656,3,369,55.8032257132148,74.0405294416511,-0.287575830780447,321
1011,8,388,37.4833296279826,37.1214223865412,-0.475695218854992,220
