PartitionKey,RowKey,Timestamp,beginingPinCount,endingPinCount,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,up
Lane 4,20181124534046,11/25/2018 12:39:11 AM,1023,1022,1008,408,1010,317,992,205,972,114,957,39,9
Lane 4,20181124549766,11/24/2018 8:22:51 PM,1023,187,389,389,410,340,428,260,445,190,460,127,6
Lane 4,20181124554440,11/24/2018 8:25:36 PM,1023,658,405,413,415,381,422,345,430,287,436,232,4
Lane 4,20181124557695,11/25/2018 12:43:37 AM,1023,893,734,354,733,240,733,148,735,68,730,11,8
Lane 4,20181124559098,11/24/2018 8:19:54 PM,1023,1011,5,298,64,187,"","","","","","",8
Lane 4,20181124561295,11/25/2018 12:40:46 AM,1023,43,402,393,418,363,430,328,443,279,454,233,4
Lane 4,20181124563944,11/25/2018 12:42:27 AM,1023,806,830,400,824,287,816,166,808,65,805,7,5
Lane 4,20181124564694,11/25/2018 12:43:13 AM,1023,878,927,404,905,315,884,207,865,114,849,37,7
Lane 4,20181124567100,11/25/2018 12:39:35 AM,1023,108,664,392,668,283,677,179,681,91,687,19,4
Lane 4,20181124574303,11/24/2018 8:30:28 PM,1023,959,75,410,119,375,151,323,180,265,205,213,9
Lane 4,20181124576426,11/25/2018 12:44:41 AM,1023,948,48,341,111,237,148,145,198,70,"","",6
Lane 4,20181124582010,11/25/2018 1:20:07 AM,1023,1004,968,363,945,235,925,127,908,39,"","",7
Lane 4,20181124583433,11/25/2018 12:41:12 AM,1023,584,741,369,734,256,726,153,720,67,716,14,3
Lane 4,20181124585143,11/24/2018 8:18:35 PM,1023,1004,940,279,921,133,888,20,"","","","",7
Lane 4,20181124588797,11/25/2018 12:39:25 AM,1023,1022,1082,384,1039,215,1005,79,"","","","",9
Lane 4,20181124592504,11/24/2018 8:24:39 PM,1023,641,348,408,391,257,424,112,453,11,"","",3
Lane 4,20181124596618,11/25/2018 12:39:03 AM,1023,1015,42,394,49,373,57,351,67,316,81,281,9
Lane 4,20181124599265,11/24/2018 8:28:20 PM,1023,936,1031,366,1013,291,993,213,976,146,960,85,5
Lane 4,20181124599448,11/24/2018 8:20:20 PM,1023,1015,18,414,70,320,124,205,168,107,211,30,9
Lane 4,20181124600518,11/25/2018 12:40:54 AM,1023,468,605,397,607,289,613,199,615,101,"","",5
Lane 4,20181124601354,11/24/2018 8:19:57 PM,1023,1015,9,320,50,215,104,117,"","","","",9
Lane 4,20181124602050,11/24/2018 8:22:43 PM,1023,177,434,388,467,219,494,80,"","","","",4
Lane 4,20181124604519,11/24/2018 8:30:05 PM,1023,959,74,388,144,268,203,157,252,64,298,6,9
Lane 4,20181124614666,11/25/2018 12:45:02 AM,1023,959,140,368,193,255,238,154,277,68,313,14,9
Lane 4,20181124617569,11/24/2018 8:29:20 PM,1023,947,288,214,349,25,"","","","","","",7
Lane 4,20181124618066,11/24/2018 8:26:45 PM,1023,763,355,384,382,325,402,240,423,160,439,104,8
Lane 4,20181124619276,11/24/2018 8:26:08 PM,1023,696,322,406,362,318,393,203,419,107,444,31,5
Lane 4,20181124621741,11/24/2018 8:26:21 PM,1023,72,548,276,552,112,558,3,"","","","",2
Lane 4,20181124623119,11/24/2018 8:27:06 PM,1023,806,833,408,822,384,822,345,819,281,819,223,5
Lane 4,20181124626227,11/24/2018 8:18:53 PM,1023,1004,980,370,964,278,946,186,932,109,923,44,7
Lane 4,20181124626932,11/24/2018 8:21:25 PM,1023,1022,1035,305,1010,194,988,102,973,28,"","",9
Lane 4,20181124627535,11/24/2018 8:20:01 PM,1023,1015,18,417,110,308,163,181,208,79,245,5,9
Lane 4,20181124633649,11/24/2018 8:18:27 PM,1023,1004,994,418,949,293,926,165,910,60,"","",7
Lane 4,20181124634695,11/25/2018 12:43:33 AM,1023,893,712,419,714,338,717,224,719,129,725,49,8
Lane 4,20181124635292,11/24/2018 8:21:04 PM,1023,1015,69,407,145,244,202,98,248,2,"","",9
Lane 4,20181124635785,11/25/2018 12:39:28 AM,1023,1022,1085,393,1068,323,1047,236,1030,159,1015,92,9
Lane 4,20181124648380,11/24/2018 8:29:35 PM,1023,947,178,403,214,355,235,274,257,199,273,140,7
Lane 4,20181124648618,11/24/2018 8:20:44 PM,1023,1015,27,375,37,318,54,270,79,221,99,183,9
Lane 4,20181124649038,11/24/2018 8:25:27 PM,1023,657,196,403,220,378,240,349,260,307,277,266,4
Lane 4,20181124652139,11/24/2018 8:20:52 PM,1023,1015,55,418,137,258,198,108,251,6,"","",9
Lane 4,20181124652503,11/25/2018 12:42:56 AM,1023,872,702,387,711,301,716,203,721,120,726,49,5
Lane 4,20181124653492,11/25/2018 12:41:43 AM,1023,660,367,402,383,356,396,286,408,216,419,153,4
Lane 4,20181124653567,11/25/2018 12:38:32 AM,1023,1011,205,351,248,238,277,129,314,59,"","",8
Lane 4,20181124654069,11/24/2018 8:27:53 PM,1023,8,595,384,606,221,616,86,625,3,"","",1
Lane 4,20181124657287,11/24/2018 8:23:25 PM,1023,32,646,385,651,222,658,100,"","","","",1
Lane 4,20181124659244,11/24/2018 8:25:41 PM,1023,661,236,404,261,373,282,339,300,290,318,244,5
Lane 4,20181124659931,11/25/2018 12:41:59 AM,1023,691,358,386,390,251,419,130,444,34,"","",6
Lane 4,20181124663064,11/24/2018 8:17:52 PM,1023,0,446,402,478,242,503,97,524,3,"","",0
Lane 4,20181124663937,11/24/2018 8:20:32 PM,1023,1015,128,227,209,41,"","","","","","",9
Lane 4,20181124664643,11/25/2018 12:41:23 AM,1023,646,289,376,337,207,381,80,"","","","",4
Lane 4,20181124667857,11/24/2018 8:19:08 PM,1023,1004,971,266,936,119,"","","","","","",7
Lane 4,20181124668100,11/24/2018 8:28:42 PM,1023,945,220,405,244,365,262,308,279,245,294,188,6
Lane 4,20181124669011,11/24/2018 8:19:17 PM,1023,1006,939,375,910,208,886,76,"","","","",8
Lane 4,20181124669685,11/24/2018 8:19:32 PM,1023,1006,814,415,814,370,816,309,815,235,814,171,8
Lane 4,20181124676625,11/24/2018 8:25:57 PM,1023,679,126,404,164,363,190,309,214,268,238,229,6
Lane 4,20181124680869,11/24/2018 8:20:13 PM,1023,1015,106,341,151,215,194,120,223,32,"","",9
Lane 4,20181124684209,11/24/2018 8:18:04 PM,1023,1000,930,392,909,246,892,121,883,25,"","",6
Lane 4,20181124685506,11/25/2018 12:40:51 AM,1023,466,449,406,474,363,492,301,510,230,525,167,5
Lane 4,20181124685659,11/25/2018 12:39:22 AM,1023,1022,1123,371,1096,251,1061,148,1030,61,1016,4,9
Lane 4,20181124686445,11/24/2018 8:26:00 PM,1023,691,136,412,170,379,194,342,215,303,232,267,6
Lane 4,20181124688131,11/25/2018 12:42:12 AM,1023,763,292,410,312,388,326,363,339,338,352,299,8
Lane 4,20181124689214,11/24/2018 8:24:56 PM,1023,645,269,404,315,299,351,179,382,80,410,13,4
Lane 4,20181124691885,11/24/2018 8:25:12 PM,1023,656,232,399,296,272,348,144,392,41,"","",3
Lane 4,20181124692912,11/25/2018 12:38:29 AM,1023,1007,929,347,903,203,883,89,864,5,"","",9
Lane 4,20181124693195,11/25/2018 12:38:00 AM,1023,1002,981,354,960,230,946,119,931,39,"","",7
Lane 4,20181124693256,11/25/2018 12:41:18 AM,1023,644,269,291,357,82,773,23,783,16,742,29,3
Lane 4,20181124696743,11/24/2018 8:21:47 PM,1023,1022,1001,396,994,335,982,251,970,176,960,110,9
Lane 4,20181124699474,11/25/2018 12:42:53 AM,1023,868,951,399,915,312,892,200,881,115,863,40,5
Lane 4,20181124702672,11/24/2018 8:26:11 PM,1023,696,357,415,392,258,422,111,"","","","",5
Lane 4,20181124705634,11/24/2018 8:28:31 PM,1023,944,149,407,178,373,200,327,221,271,240,219,5
Lane 4,20181124707240,11/25/2018 12:40:00 AM,1023,208,472,351,499,243,524,154,538,75,561,16,3
Lane 4,20181124709318,11/24/2018 8:24:52 PM,1023,644,183,412,233,299,279,200,322,98,"","",3
Lane 4,20181124709327,11/24/2018 8:30:18 PM,1023,959,219,315,270,190,310,83,"","","","",9
Lane 4,20181124712368,11/24/2018 8:27:58 PM,1023,900,303,293,350,143,394,30,"","","","",4
Lane 4,20181124712500,11/24/2018 8:18:00 PM,1023,0,438,385,464,282,487,171,506,81,523,18,0
Lane 4,20181124713788,11/25/2018 12:44:35 AM,1023,947,28,413,108,312,170,208,215,106,262,38,7
Lane 4,20181124715921,11/25/2018 12:44:14 AM,1023,947,120,409,178,320,220,209,256,114,289,35,7
Lane 4,20181124716490,11/25/2018 12:40:48 AM,1023,451,459,403,483,360,501,295,518,225,533,164,5
Lane 4,20181124717058,11/25/2018 12:37:47 AM,1023,0,598,372,610,256,621,153,632,70,638,8,0
Lane 4,20181124726976,11/25/2018 12:44:28 AM,1023,947,108,414,169,316,215,208,251,108,293,35,7
Lane 4,20181124728919,11/24/2018 8:28:51 PM,1023,947,188,310,235,179,277,75,"","","","",7
Lane 4,20181124731441,11/24/2018 8:28:53 PM,1023,947,162,380,209,255,259,158,295,69,"","",7
Lane 4,20181124736308,11/25/2018 12:40:19 AM,1023,330,567,378,586,256,598,148,618,54,"","",4
Lane 4,20181124736644,11/24/2018 8:27:47 PM,1023,893,778,404,769,287,758,167,754,70,"","",8
Lane 4,20181124737265,11/24/2018 8:24:01 PM,1023,36,639,366,644,202,648,71,"","","","",2
Lane 4,20181124739788,11/25/2018 12:38:49 AM,1023,1015,35,291,105,145,172,32,"","","","",9
Lane 4,20181124740306,11/25/2018 12:38:11 AM,1023,1004,939,407,925,379,917,349,909,305,900,260,7
Lane 4,20181124749934,11/25/2018 12:38:55 AM,1023,1015,44,394,63,359,88,290,108,234,125,186,9
Lane 4,20181124754157,11/24/2018 8:21:12 PM,1023,1015,14,360,23,316,34,276,46,241,59,212,9
Lane 4,20181124754675,11/24/2018 8:21:53 PM,1023,1022,1025,407,1016,326,997,227,980,141,966,69,9
Lane 4,20181124759436,11/24/2018 8:24:44 PM,1023,642,250,409,315,280,365,146,409,39,"","",3
Lane 4,20181124760861,11/24/2018 8:30:23 PM,1023,959,250,402,295,265,330,134,358,35,"","",9
Lane 4,20181124762195,11/25/2018 12:40:57 AM,1023,473,606,407,608,374,610,339,611,285,612,234,6
Lane 4,20181124762663,11/25/2018 1:20:19 AM,1023,646,294,346,331,219,364,114,392,30,"","",4
Lane 4,20181124764879,11/25/2018 12:38:36 AM,1023,1011,81,330,136,224,186,121,224,49,"","",8
Lane 4,20181124766522,11/24/2018 8:29:04 PM,1023,947,17,413,53,395,71,374,94,345,114,309,7
Lane 4,20181124766586,11/25/2018 12:37:56 AM,1023,1000,964,385,952,267,933,151,927,60,"","",6
Lane 4,20181124767174,11/25/2018 12:41:37 AM,1023,656,261,383,292,318,320,241,347,171,372,111,3
Lane 4,20181124774981,11/24/2018 8:28:39 PM,1023,945,85,391,147,275,206,180,248,91,304,17,6
Lane 4,20181124780362,11/24/2018 8:23:17 PM,1023,2,362,404,381,380,399,352,413,316,428,272,1
Lane 4,20181124781004,11/25/2018 12:38:39 AM,1023,1015,20,376,51,260,99,161,144,82,184,14,9
Lane 4,20181124781852,11/24/2018 8:21:33 PM,1023,1022,1126,369,1090,216,1047,94,"","","","",9
Lane 4,20181124788519,11/25/2018 12:39:51 AM,1023,179,491,403,495,374,498,341,501,291,505,242,5
Lane 4,20181124788551,11/24/2018 8:26:16 PM,1023,728,343,395,373,322,401,226,430,151,453,84,5
Lane 4,20181124793527,11/24/2018 8:23:33 PM,1023,32,424,376,462,246,495,129,522,33,"","",1
Lane 4,20181124794088,11/24/2018 8:23:21 PM,1023,320,753,418,734,365,725,274,721,176,717,115,2
Lane 4,20181124795137,11/24/2018 8:29:56 PM,1023,955,64,413,122,372,161,302,196,233,227,171,8
Lane 4,20181124795618,11/24/2018 8:27:00 PM,1023,770,874,377,862,305,848,222,836,146,826,82,3
Lane 4,20181124796332,11/24/2018 8:27:50 PM,1023,8,606,337,617,198,629,87,634,6,"","",1
Lane 4,20181124798174,11/24/2018 8:22:35 PM,1023,148,481,416,512,329,533,208,551,107,568,27,3
Lane 4,20181124799864,11/25/2018 12:38:42 AM,1023,1015,80,382,137,235,184,111,224,18,"","",9
Lane 4,20181124802504,11/24/2018 8:28:56 PM,1023,947,27,408,118,279,187,151,244,51,"","",7
Lane 4,20181124808098,11/24/2018 8:22:23 PM,1023,106,516,350,538,165,"","","","","","",4
Lane 4,20181124814493,11/24/2018 8:20:04 PM,1023,1015,68,307,128,175,174,75,"","","","",9
Lane 4,20181124818855,11/25/2018 12:38:26 AM,1023,1006,889,411,876,246,863,99,"","","","",8
Lane 4,20181124828655,11/25/2018 12:40:14 AM,1023,2,476,385,501,269,519,165,542,75,"","",1
Lane 4,20181124830326,11/24/2018 8:25:31 PM,1023,657,207,397,239,360,266,304,290,246,312,193,4
Lane 4,20181124836169,11/25/2018 12:42:36 AM,1023,814,874,409,862,325,849,214,838,119,828,42,6
Lane 4,20181124840091,11/24/2018 8:26:05 PM,1023,696,396,363,428,190,454,56,"","","","",5
Lane 4,20181124847245,11/25/2018 12:43:59 AM,1023,936,1026,379,1000,277,1001,277,1001,277,1001,277,5
Lane 4,20181124852792,11/24/2018 8:29:12 PM,1023,947,332,88,343,76,346,58,343,51,349,39,7
Lane 4,20181124855998,11/25/2018 12:40:23 AM,1023,33,471,394,491,262,508,137,524,41,"","",2
Lane 4,20181124860662,11/24/2018 8:20:29 PM,1023,1015,127,379,163,297,196,215,218,133,230,80,9
Lane 4,20181124863939,11/25/2018 12:43:50 AM,1023,908,742,339,739,173,738,44,"","","","",5
Lane 4,20181124865697,11/25/2018 12:41:10 AM,1023,558,185,387,246,236,303,110,346,15,"","",5
Lane 4,20181124865822,11/25/2018 12:41:32 AM,1023,651,311,364,353,246,389,143,427,64,"","",5
Lane 4,20181124866954,11/25/2018 12:42:59 AM,1023,876,737,401,732,302,739,200,736,118,735,34,6
Lane 4,20181124880322,11/25/2018 12:45:00 AM,1023,955,146,407,164,385,183,355,200,319,216,279,8
Lane 4,20181124885171,11/24/2018 8:26:38 PM,1023,763,297,380,329,304,361,218,388,142,414,79,8
Lane 4,20181124885535,11/24/2018 8:22:31 PM,1023,131,378,379,412,285,443,190,470,107,493,37,3
Lane 4,20181124886331,11/25/2018 12:41:51 AM,1023,664,386,385,413,278,439,172,460,86,478,16,4
Lane 4,20181124891467,11/25/2018 12:38:13 AM,1023,1004,864,413,855,323,844,203,835,102,827,26,7
Lane 4,20181124892797,11/25/2018 12:40:42 AM,1023,401,610,329,613,227,613,117,619,55,"","",4
Lane 4,20181124893354,11/24/2018 8:29:51 PM,1023,951,105,366,168,239,222,132,269,44,"","",8
Lane 4,20181124893734,11/25/2018 12:41:26 AM,1023,646,188,393,242,299,287,192,327,101,363,29,4
Lane 4,20181124895627,11/24/2018 8:29:08 PM,1023,947,56,375,129,236,191,121,245,31,"","",7
Lane 4,20181124900529,11/24/2018 8:25:47 PM,1023,661,229,412,279,337,314,251,343,168,363,93,5
Lane 4,20181124901520,11/24/2018 8:29:54 PM,1023,952,29,412,72,369,115,300,152,229,186,167,6
Lane 4,20181124902278,11/25/2018 12:39:38 AM,1023,108,653,371,660,255,668,159,672,79,678,14,4
Lane 4,20181124903575,11/25/2018 12:45:19 AM,1023,959,187,412,235,329,273,213,307,118,335,34,9
Lane 4,20181124906159,11/25/2018 12:40:17 AM,1023,2,523,357,541,210,548,96,"","","","",1
Lane 4,20181124906667,11/25/2018 12:41:03 AM,1023,48,400,379,428,288,458,193,480,112,498,49,2
Lane 4,20181124914653,11/25/2018 12:39:58 AM,1023,1,633,323,643,189,649,85,"","","","",1
Lane 4,20181124918203,11/25/2018 12:40:37 AM,1023,3,496,384,516,283,536,181,550,92,575,23,2
Lane 4,20181124922568,11/24/2018 8:29:44 PM,1023,949,152,394,184,327,209,242,233,167,253,101,7
Lane 4,20181124923722,11/24/2018 8:30:31 PM,1023,959,259,414,278,381,293,340,307,282,319,228,9
Lane 4,20181124924813,11/24/2018 8:26:53 PM,1023,76,536,385,552,332,566,253,579,186,590,125,3
Lane 4,20181124925196,11/25/2018 12:40:44 AM,1023,43,381,420,398,394,415,365,427,335,441,284,4
Lane 4,20181124925514,11/24/2018 8:26:48 PM,1023,763,278,408,301,383,319,349,336,303,352,267,8
Lane 4,20181124927760,11/24/2018 8:29:48 PM,1023,951,187,399,243,249,290,112,330,14,"","",8
Lane 4,20181124928349,11/24/2018 8:27:45 PM,1023,893,664,398,677,291,689,178,697,86,708,16,8
Lane 4,20181124928778,11/24/2018 8:26:03 PM,1023,695,146,416,167,392,191,364,211,330,231,286,7
Lane 4,20181124931668,11/25/2018 12:41:00 AM,1023,475,554,413,572,343,578,237,587,162,584,77,7
Lane 4,20181124932224,11/25/2018 12:42:42 AM,1023,834,807,361,798,240,790,136,783,50,780,4,4
Lane 4,20181124932323,11/24/2018 8:25:53 PM,1023,667,213,409,229,392,245,372,259,352,273,324,6
Lane 4,20181124932643,11/24/2018 8:26:24 PM,1023,730,413,345,446,182,473,54,"","","","",6
Lane 4,20181124935210,11/24/2018 8:27:42 PM,1023,877,636,407,645,377,653,346,659,297,665,249,7
Lane 4,20181124937643,11/25/2018 12:39:16 AM,1023,1022,1070,355,1031,191,1001,62,"","","","",9
Lane 4,20181124937665,11/24/2018 8:29:41 PM,1023,949,53,330,118,209,176,110,220,29,"","",7
Lane 4,20181124944401,11/25/2018 12:44:57 AM,1023,955,75,409,114,381,142,331,171,279,193,242,8
Lane 4,20181124944691,11/25/2018 12:43:29 AM,1023,893,721,377,722,289,720,190,723,118,725,54,8
Lane 4,20181124946956,11/25/2018 12:44:24 AM,1023,947,128,402,150,374,170,339,188,293,205,249,7
Lane 4,20181124950459,11/24/2018 8:27:39 PM,1023,876,729,294,730,143,732,25,"","","","",6
Lane 4,20181124951426,11/24/2018 8:18:45 PM,1023,1004,855,353,844,217,835,106,826,23,"","",7
Lane 4,20181124953256,11/25/2018 12:44:05 AM,1023,93,576,419,580,334,592,214,606,123,614,36,5
Lane 4,20181124953401,11/24/2018 8:30:00 PM,1023,955,58,412,123,356,171,265,213,186,249,116,8
Lane 4,20181124956840,11/24/2018 8:30:16 PM,1023,959,141,294,215,150,277,35,"","","","",9
Lane 4,20181124958754,11/24/2018 8:24:05 PM,1023,36,584,405,598,359,608,289,617,218,625,152,2
Lane 4,20181124961587,11/24/2018 8:28:01 PM,1023,913,276,416,277,404,295,394,307,379,317,363,5
Lane 4,20181124964693,11/25/2018 12:43:18 AM,1023,879,842,394,836,288,829,174,822,79,818,16,8
Lane 4,20181124967424,11/25/2018 12:41:40 AM,1023,658,337,365,367,254,396,162,420,78,442,19,4
Lane 4,20181124968048,11/25/2018 12:44:21 AM,1023,947,121,411,180,292,224,180,266,87,"","",7
Lane 4,20181124968312,11/24/2018 8:25:08 PM,1023,64,420,4,436,4,456,7,463,14,458,20,1
Lane 4,20181124974004,11/25/2018 12:39:43 AM,1023,160,437,405,468,310,492,192,511,94,530,22,2
Lane 4,20181124974665,11/25/2018 12:42:21 AM,1023,763,293,413,315,387,331,359,346,320,360,272,8
Lane 4,20181124976336,11/24/2018 8:23:49 PM,1023,34,425,374,449,301,470,217,489,143,506,80,2
Lane 4,20181124978656,11/24/2018 8:27:20 PM,1023,832,837,410,819,304,804,176,790,71,781,8,3
Lane 4,20181124978835,11/25/2018 12:42:23 AM,1023,768,684,391,691,221,696,83,"","","","",2
Lane 4,20181124978944,11/25/2018 12:41:29 AM,1023,647,202,373,247,281,284,193,317,110,345,57,5
Lane 4,20181124979298,11/24/2018 8:28:04 PM,1023,913,106,404,171,240,223,96,268,2,"","",5
Lane 4,20181124980260,11/24/2018 8:27:31 PM,1023,836,770,399,768,274,763,148,761,45,"","",4
Lane 4,20181124982719,11/24/2018 8:19:51 PM,1023,1007,948,335,919,202,909,115,879,23,"","",9
Lane 4,20181124991053,11/25/2018 12:42:39 AM,1023,832,828,359,811,229,797,121,784,34,"","",3
Lane 4,20181124991827,11/25/2018 12:39:31 AM,1023,1022,1101,366,1071,272,1046,185,1025,107,1010,44,9
Lane 4,20181124994360,11/24/2018 8:21:09 PM,1023,1015,25,352,100,179,176,49,"","","","",9
Lane 4,20181124994958,11/25/2018 12:42:33 AM,1023,806,798,416,780,328,789,220,786,126,794,43,5
Lane 4,20181124995422,11/24/2018 8:28:46 PM,1023,945,39,408,128,276,197,145,254,38,"","",6
Lane 4,20181124998387,11/24/2018 8:22:47 PM,1023,17,501,401,513,361,522,300,532,237,540,181,2
Lane 4,20181124999689,11/25/2018 12:43:26 AM,1023,893,764,376,753,266,749,183,748,105,737,27,8
Lane 4,20181125050810,11/25/2018 11:08:29 PM,1023,251,376,416,394,390,408,361,418,328,430,277,7
Lane 4,20181125066460,11/25/2018 11:08:46 PM,1023,34,464,415,478,379,486,341,495,277,504,219,2
Lane 4,20181125080657,11/25/2018 11:09:33 PM,1023,656,305,416,369,220,415,55,"","","","",3
Lane 4,20181125152434,11/25/2018 11:10:40 PM,1023,8,656,381,660,214,661,94,"","","","",1
Lane 4,20181125157130,11/25/2018 11:09:12 PM,1023,528,291,413,359,210,410,44,"","","","",2
Lane 4,20181125183506,11/25/2018 11:08:33 PM,1023,320,707,351,708,153,711,12,"","","","",2
Lane 4,20181125186910,11/25/2018 11:09:25 PM,1023,642,452,327,469,168,"","","","","","",3
Lane 4,20181125216026,11/25/2018 11:09:39 PM,1023,656,367,237,412,75,"","","","","","",3
Lane 4,20181125235246,11/25/2018 11:09:21 PM,1023,642,417,315,439,150,457,25,"","","","",3
Lane 4,20181125235896,11/25/2018 11:10:23 PM,1023,840,678,263,684,99,"","","","","","",4
Lane 4,20181125270132,11/25/2018 11:10:36 PM,1023,853,792,328,768,160,751,29,"","","","",6
Lane 4,20181125335855,11/25/2018 11:10:28 PM,1023,848,763,363,746,183,735,46,"","","","",4
Lane 4,20181125343533,11/25/2018 11:10:47 PM,1023,951,124,356,136,330,153,284,170,241,184,201,8
Lane 4,20181125362709,11/25/2018 11:10:04 PM,1023,785,811,415,775,393,768,359,762,299,755,238,4
Lane 4,20181125455204,11/25/2018 11:10:32 PM,1023,849,765,397,748,220,735,73,"","","","",5
Lane 4,20181125458009,11/25/2018 11:10:08 PM,1023,832,763,383,743,202,730,62,"","","","",3
Lane 4,20181125480159,11/25/2018 11:10:18 PM,1023,832,738,386,725,223,717,96,"","","","",3
Lane 4,20181125496436,11/25/2018 11:10:13 PM,1023,832,797,411,772,196,"","","","","","",3
Lane 4,20181125500945,11/25/2018 11:09:29 PM,1023,643,338,408,358,374,372,338,385,278,399,219,4
Lane 4,20181125543484,11/25/2018 11:08:50 PM,1023,36,624,290,637,114,647,3,"","","","",2
Lane 4,20181125610947,11/25/2018 11:08:42 PM,1023,33,473,240,504,73,"","","","","","",2
Lane 4,20181125619038,11/25/2018 3:58:40 PM,1023,0,584,386,604,243,622,128,"","","","",0
Lane 4,20181125629736,11/25/2018 11:09:08 PM,1023,40,698,407,688,229,680,81,"","","","",2
Lane 4,20181125632679,11/25/2018 11:08:02 PM,1023,1015,196,410,190,401,196,392,206,373,215,355,9
Lane 4,20181125646656,11/25/2018 11:08:54 PM,1023,385,568,319,590,126,608,2,"","","","",3
Lane 4,20181125666286,11/25/2018 11:07:48 PM,1023,0,579,221,579,221,579,221,579,221,579,221,0
Lane 4,20181125686194,11/25/2018 11:09:51 PM,1023,703,463,193,464,180,465,168,466,156,467,144,8
Lane 4,20181125720792,11/25/2018 11:08:26 PM,1023,208,599,403,598,372,597,339,597,286,597,236,3
Lane 4,20181125733706,11/25/2018 11:09:47 PM,1023,664,411,321,452,132,486,6,"","","","",4
Lane 4,20181125736043,11/25/2018 11:08:07 PM,1023,1015,9,391,22,339,36,287,53,236,77,185,9
Lane 4,20181125741681,11/25/2018 3:58:49 PM,1023,876,742,314,743,172,754,54,"","","","",6
Lane 4,20181125774722,11/25/2018 11:09:55 PM,1023,763,451,375,474,183,492,39,"","","","",8
Lane 4,20181125776144,11/25/2018 11:08:37 PM,1023,32,465,287,498,111,"","","","","","",1
Lane 4,20181125784034,11/25/2018 11:09:59 PM,1023,768,742,365,730,178,726,35,"","","","",2
Lane 4,20181125784118,11/25/2018 11:07:43 PM,1023,0,697,213,739,212,760,213,765,211,906,139,0
Lane 4,20181125793255,11/25/2018 11:09:03 PM,1023,401,618,408,617,247,616,101,614,5,"","",4
Lane 4,20181125799673,11/25/2018 11:07:57 PM,1023,1005,957,404,915,232,882,85,"","","","",8
Lane 4,20181125851631,11/25/2018 11:07:52 PM,1023,1004,941,260,912,90,"","","","","","",7
Lane 4,20181125852407,11/25/2018 11:08:59 PM,1023,3,457,421,481,385,493,345,505,280,515,217,2
Lane 4,20181125854198,11/25/2018 11:08:11 PM,1023,1015,95,314,154,160,197,38,"","","","",9
Lane 4,20181125869521,11/25/2018 11:10:43 PM,1023,948,32,391,107,336,142,276,161,236,181,190,6
Lane 4,20181125952418,11/25/2018 11:09:43 PM,1023,663,320,414,332,393,343,369,352,346,360,314,6
Lane 4,20181125980253,11/25/2018 11:09:15 PM,1023,550,267,281,321,129,"","","","","","",4
Lane 4,20181126012287,11/27/2018 4:34:27 AM,1023,35,426,388,465,209,496,64,702,9,703,16,3
Lane 4,20181126014624,11/27/2018 4:36:05 AM,1023,893,733,361,728,177,727,35,"","","","",8
Lane 4,20181126036237,11/27/2018 4:35:25 AM,1023,763,374,401,418,208,457,61,"","","","",8
Lane 4,20181126040955,11/27/2018 4:36:48 AM,1023,945,177,397,252,190,"","","","","","",6
Lane 4,20181126077613,11/27/2018 4:35:58 AM,1023,833,679,412,690,240,697,90,"","","","",4
Lane 4,20181126094331,11/27/2018 4:32:38 AM,1023,0,585,397,599,237,613,102,618,5,"","",0
Lane 4,20181126098417,11/27/2018 4:33:13 AM,1023,1022,1040,326,1000,158,972,31,"","","","",9
Lane 4,20181126110023,11/27/2018 4:33:43 AM,1023,144,545,272,567,101,422,7,414,16,412,25,2
Lane 4,20181126116915,11/27/2018 4:35:07 AM,1023,656,352,329,399,142,"","","","","","",3
Lane 4,20181126117621,11/27/2018 4:34:04 AM,1023,1,522,285,543,133,568,18,"","","","",1
Lane 4,20181126118593,11/27/2018 4:37:10 AM,1023,992,892,307,875,134,863,12,"","","","",5
Lane 4,20181126127276,11/27/2018 4:36:32 AM,1023,8,573,311,594,142,611,17,"","","","",1
Lane 4,20181126127335,11/27/2018 4:32:57 AM,1023,1004,856,292,839,119,"","","","","","",7
Lane 4,20181126132676,11/27/2018 4:35:20 AM,1023,72,655,412,666,217,673,62,"","","","",2
Lane 4,20181126134950,11/27/2018 4:34:13 AM,1023,268,657,326,664,161,669,38,"","","","",3
Lane 4,20181126144655,11/27/2018 4:34:49 AM,1023,557,282,296,329,141,366,26,"","","","",5
Lane 4,20181126161649,11/27/2018 4:33:37 AM,1023,12,647,401,659,227,670,84,1110,3,1122,5,2
Lane 4,20181126198622,11/27/2018 4:34:07 AM,1023,1,459,270,436,54,454,63,473,74,515,80,1
Lane 4,20181126211064,11/27/2018 4:34:33 AM,1023,3,492,411,524,253,548,103,569,5,"","",2
Lane 4,20181126211963,11/27/2018 4:34:10 AM,1023,202,995,272,966,122,941,14,"","","","",4
Lane 4,20181126268214,11/27/2018 4:32:53 AM,1023,0,579,221,579,221,579,221,579,221,579,221,0
Lane 4,20181126277695,11/27/2018 4:35:13 AM,1023,673,216,410,287,240,341,89,"","","","",4
Lane 4,20181126287619,11/27/2018 4:35:28 AM,1023,768,793,421,776,230,770,66,"","","","",2
Lane 4,20181126319910,11/27/2018 4:36:24 AM,1023,893,743,404,738,262,735,129,737,29,"","",8
Lane 4,20181126321668,11/27/2018 4:36:44 AM,1023,933,135,254,201,96,"","","","","","",6
